AREASQKM21,cnt,density,index,pop_den,rain,ndvi,lst,ntl,nat_rto,crop_rto,resid_rto,x,y
0.5187,1,-0.213798864,510,0.745406993,-0.563646168,-0.532423227,0.596766344,-0.277517609,-1.048825953,-0.504885114,1.484925619,117.781675,-22.67974642
0.7652,1,-0.276546961,511,1.571388924,-0.563646168,-0.381562165,0.478068819,0.832438368,-1.048825953,-0.504885114,1.457284596,117.7970844,-22.69424189
0.3772,3,0.39498605,512,0.688337285,-0.798044106,-0.73576516,1.159416851,1.237857992,-1.048825953,-0.504885114,1.484925619,117.6683102,-23.20147268
0.1215,0,-0.408585249,513,1.449346482,-0.563646168,-0.507129179,0.596766344,0.357575803,-1.048825953,-0.504885114,1.484925619,117.7915708,-22.68555764
0.7034,4,0.165970895,514,0.708846901,-0.798044106,-0.739179756,1.125853135,0.779469949,-1.045339601,-0.504885114,1.481840524,117.6734164,-23.19923483
12.6517,16,-0.280810234,515,-0.284465167,-0.849308681,-1.163252713,0.996145265,0.359325166,-0.479108369,-0.474286064,0.053647011,115.1134467,-21.66142278
0.2465,2,0.411177006,516,1.077327573,-0.563646168,-0.538764051,0.574769295,0.25775092,-1.048825953,-0.504885114,1.484925619,117.7947521,-22.68492388
1.6845,27,1.210864941,517,0.051012305,-0.85025917,-1.053003374,0.948435099,0.364791946,-0.995815646,-0.504885114,0.405983848,115.1074674,-21.63875633
0.1323,0,-0.408585249,518,0.072175317,-0.563646168,-0.388229081,0.425678187,0.829743448,-1.048825953,-0.504885114,1.484925619,117.8011534,-22.69616035
14586.3481,916,-0.402240365,519,-0.348391302,-0.594242306,-0.796454875,0.800699704,-0.368290394,1.064897367,-0.504261345,-0.899331139,118.0883158,-22.83164907
27.6085,5,-0.390287316,520,-0.294385028,-0.520939977,-1.018626478,1.237431461,-0.244201308,-0.970224192,-0.504885114,1.415370403,116.3356811,-21.63483948
25.3122,67,-0.141149319,521,-0.313461407,-0.556628607,-0.630169174,0.641847096,-0.340367648,-1.048825953,-0.504885114,1.343644302,117.7617792,-22.68280155
5124.6669,623,-0.396302453,522,-0.348137575,-0.502035797,-0.80764502,0.844148286,-0.328618533,0.433839,-0.495350407,-0.897561916,117.669402,-22.41592152
0.8476,1,-0.289383152,523,0.639452485,-0.563646168,-0.580784684,0.596766344,0.186831709,-1.048825953,-0.504885114,1.484925619,117.7819685,-22.68454772
0.795,6,0.35394832,524,0.975662594,-0.563646168,-0.504545861,0.596766344,0.37886018,-1.037987133,-0.504885114,1.475334276,117.7872618,-22.68917712
24617.5482,1479,-0.402515116,525,-0.348619713,-0.497620096,0.160566376,-1.434101254,-0.386991385,-0.161651055,0.013089514,-0.900030717,122.9703962,-33.2011064
3976.5497,1767,-0.363689525,526,-0.34813637,-0.530690914,0.280120284,-1.597233713,-0.38325547,-0.809556961,1.775224852,-0.895180082,119.92334,-33.56147098
3212.6355,680,-0.387199607,527,-0.348448189,-0.374683808,0.460226584,-1.49246109,-0.384347411,-0.607688659,2.606719261,-0.899800063,121.0985909,-33.58675061
1857.2296,964,-0.3561424,528,-0.348084615,-0.014420547,0.842130832,-1.535294326,-0.385886018,-0.29255545,2.013670916,-0.896817357,122.3835223,-33.79478646
4237.2473,1120,-0.381879236,529,-0.348452116,-0.446629577,0.342246201,-1.545859559,-0.38317434,-0.800086442,1.150987986,-0.89900317,120.4994867,-33.5507403
4200.5796,700,-0.39174829,530,-0.348360806,-0.492655568,0.130423202,-1.440161429,-0.384519231,-0.823123652,2.711921576,-0.899274985,121.6492954,-33.38005403
2642.247,1259,-0.360442913,531,-0.348591622,-0.324328093,0.796360824,-1.653080825,-0.388689649,1.534583286,-0.50037903,-0.899872363,119.5978582,-34.00150084
0.7657,14,1.438743694,532,-0.08223296,-0.473849707,0.10341606,-1.582782602,0.024344654,-1.048825953,-0.504885114,1.154768726,120.0448289,-33.58389823
0.6805,29,3.897124144,533,0.269789097,-0.305937937,0.088722499,-1.610676344,0.037454851,-1.048825953,-0.504885114,1.453235546,120.1296565,-33.9433657
9695.4814,924,-0.398956332,534,-0.348603513,-0.712960943,-0.166496315,-1.284890957,-0.388156314,-0.870360065,0.217843399,-0.899775048,121.0885168,-32.91406149
0.6679,32,4.432172852,535,0.148821009,-0.473849707,-0.0601908,-1.528696414,0.002158838,-1.048825953,-0.504885114,1.213603246,120.0472827,-33.57886566
2.3809,83,3.113596671,536,0.115193711,-0.313112299,0.099919074,-1.615222096,-0.106085265,-1.012513994,-0.504885114,1.381675487,120.1186462,-33.94243932
1.5889,6,-0.027054512,537,-0.308731904,-0.473849707,0.321408101,-1.557722066,-0.102232567,-1.048825953,-0.504885114,1.307876201,120.0613131,-33.58227232
734.2044,596,-0.326568203,538,-0.347195059,-0.225617948,0.497924563,-1.545686003,-0.382383854,-0.837508217,3.258584808,-0.888544817,121.8255139,-33.62389351
0.9864,19,1.537560596,539,-0.262663245,-0.311318708,0.492333078,-1.614544262,-0.319303453,-1.048825953,-0.504885114,1.38210907,120.1198361,-33.93297262
6453.0154,741,-0.396983316,540,-0.348535842,-0.937655322,-0.91719916,0.892089326,-0.377615377,1.185874491,-0.496426705,-0.894719646,114.1668958,-22.52530991
24199.8554,757,-0.405424734,541,-0.348605607,-0.965533026,-0.627207696,0.244802242,-0.388406957,1.577882211,-0.504885114,-0.899694462,114.5252134,-26.53674938
0.2057,13,5.976752981,542,0.789413887,-0.922132531,-0.933059068,0.828840404,0.323337393,-0.408955487,-0.504885114,0.819943667,114.1184638,-21.92154634
46494.5031,676,-0.407116256,543,-0.348629092,-0.953982512,-1.017825366,0.868290191,-0.386329398,1.369458264,-0.503783032,-0.899958751,114.3922192,-24.34913349
57799.7343,675,-0.407405329,544,-0.348638626,-0.944225752,-1.172559388,0.762909273,-0.387589521,1.434210491,-0.504885114,-0.900017489,116.3550195,-24.7265901
10.2722,69,0.270087592,545,-0.180846429,-0.931521432,-0.888700164,0.785586135,0.712573989,-0.952054139,-0.504885114,1.339527196,114.1280598,-21.95180359
10.1394,7,-0.338832613,546,-0.323139448,-0.887543037,-1.221234039,0.718912053,-0.358268895,1.646324413,-0.504885114,-0.900030717,116.9356037,-24.6452527
13.1706,19,-0.262830442,547,-0.308042947,-0.927901165,-0.68944092,0.891940039,-0.178166962,-1.010208837,-0.504885114,-0.869639378,114.1304009,-21.90319259
0.7068,6,0.449103189,548,0.392363222,-1.032623339,-1.136328429,0.05719304,0.183231623,-1.048825953,-0.504885114,1.466611893,113.539447,-25.92649382
0.2597,5,1.536653449,549,1.694527057,-0.926250713,-0.999960163,0.828840404,0.139204187,-1.048825953,-0.504885114,1.484925619,114.1175925,-21.93667637
0.3486,11,2.779575043,550,1.454799642,-0.926250713,-1.024507898,0.830981793,0.580663347,-1.048825953,-0.504885114,1.484925619,114.1198135,-21.93351354
1.935,21,0.687926202,551,-0.097295051,-0.981921602,-1.044566799,0.517376807,-0.092079787,-0.943071979,0.176308096,1.001101844,113.7738194,-23.14435243
0.607,40,6.249450863,552,1.072343437,-0.926250713,-0.949727327,0.831106553,0.415707393,-0.936427634,-0.504885114,1.297637435,114.1197069,-21.9266222
0.9869,8,0.410429427,553,0.178500027,-1.031924032,-1.14028488,-0.014874321,0.114165451,-1.048825953,-0.504885114,1.148434317,113.5325084,-25.92207452
0.61,21,3.069692878,554,0.672857471,-0.930563119,-0.996955861,0.843109116,2.090832504,-1.048825953,-0.504885114,1.050764378,114.1248843,-21.93224919
2.1502,4,-0.220629342,555,0.036185399,-0.70249777,-0.3520704,-0.998189488,0.147986667,-1.048825953,-0.504885114,1.459547304,121.7837372,-32.19965816
125549.8935,1551,-0.407337089,556,-0.348631112,-0.928892656,-0.719927907,-0.676338723,-0.385013577,0.081034472,-0.504458462,-0.899847508,124.0678923,-30.85486729
3.9188,20,0.107060857,557,-0.118886292,-0.72527388,-0.731060118,-0.991903756,-0.100324356,-1.044465684,-0.504885114,1.01714542,121.7726585,-32.19391489
1.7939,1,-0.352263438,558,0.034709707,-0.787424957,-0.938237227,-0.701427977,0.245011305,-1.048825953,-0.504885114,1.296830659,121.1623416,-30.94448299
24.9051,23,-0.315278214,559,-0.294705223,-0.871061257,-0.697229668,-0.538788307,0.129567948,-0.97690559,-0.504885114,-0.684403377,121.6555094,-31.20481449
0.9406,3,-0.086336585,560,0.797311391,-0.866906578,-0.526948319,-0.53785055,0.54111783,-1.048825953,-0.504885114,1.484925619,121.6231184,-31.20727003
0.3947,0,-0.408585249,561,0.84628733,-0.867664192,-0.366964563,-0.573966878,0.242341261,-1.048825953,-0.504885114,1.283646857,121.6672898,-31.20488421
92880.2978,1400,-0.407062322,562,-0.348633067,-0.84317443,-0.48519493,-1.00251408,-0.386873497,0.273086531,-0.504877503,-0.899932423,124.418126,-32.01130296
0.4172,3,0.317941822,563,0.427761073,-0.867664191,-0.343241998,-0.558359729,0.39939957,-1.048825953,-0.504885114,1.150983941,121.6657436,-31.20070389
2.2604,1,-0.3638871,564,0.106317083,-0.867285385,-0.634134905,-0.512831869,0.529647076,-1.048825953,-0.504885114,1.484925619,121.6245199,-31.21711306
0.7196,0,-0.408585249,565,0.60549303,-0.866990757,-0.46045526,-0.553759727,0.068024282,-1.048825953,-0.504885114,1.484925619,121.6237865,-31.20121984
0.5696,3,0.123555014,566,0.393056011,-0.787424957,-0.980232706,-0.725050097,0.912735868,-1.048825953,-0.504885114,1.476933514,121.1648591,-30.95284637
0.2355,0,-0.408585249,567,0.825205353,-0.86665404,-0.33809617,-0.568191944,0.454576317,-1.048825953,-0.504885114,1.484925619,121.6134656,-31.21354056
4.3266,8,-0.221767521,568,-0.149050365,-0.788529421,-0.756783869,-0.784063675,-0.035621548,-1.048825953,-0.504885114,1.290360253,121.1601572,-30.9597951
3.3574,0,-0.408585249,569,-0.30154228,-0.838500412,-0.296303552,-0.621295719,-0.35869519,1.621221054,-0.504885114,-0.900030717,121.3281998,-30.82464766
0.1604,0,-0.408585249,570,0.651433701,-0.86665404,-0.460300295,-0.56696367,0.96940575,-1.048825953,-0.504885114,1.484925619,121.6155849,-31.2091745
26.6753,11,-0.366921513,571,-0.305021563,-0.867073974,-0.367418818,-0.556853899,-0.32391291,-0.933822301,-0.504885114,1.350873225,121.6084962,-31.21327377
78.6299,9,-0.397020676,572,-0.347241883,-0.888640728,-0.138967484,-0.703897845,-0.389856532,1.642035283,-0.504885114,-0.900030717,123.2115825,-31.05045829
124111.8825,1289,-0.407535914,573,-0.348639924,-0.974589547,-0.827832949,-0.371867393,-0.387039639,0.215346748,-0.504655688,-0.89991603,123.971018,-29.57510216
3.9076,5,-0.279304235,574,-0.064655547,-0.895386122,-1.132413106,-0.11641543,0.148310815,-0.97220581,-0.504885114,1.220946215,121.3209601,-28.88154509
4.3599,1,-0.385411393,575,-0.269547121,-0.813682145,-1.221872069,0.416045055,-0.298832597,-0.84519387,-0.504885114,1.304730246,128.2794224,-25.99147889
11.6931,8,-0.339460245,576,-0.276609098,-0.900743814,-1.19362821,0.003652703,-0.102334852,0.047149548,-0.504885114,0.512750511,122.4190094,-28.62344769
11473.0229,158,-0.407193843,577,-0.348515579,-0.906784394,-0.999770652,-0.150673943,-0.375321681,1.317905497,-0.493920564,-0.8988906,122.5655639,-28.70847289
21.5057,9,-0.366302446,578,-0.299548658,-0.871412882,-1.178371424,0.507954141,-0.261682723,-0.961751232,-0.504885114,1.407872625,126.5873379,-26.14438973
11069.8626,235,-0.406440382,579,-0.348475486,-0.91464848,-1.030369683,-0.102509424,-0.384482277,1.364113649,-0.496365576,-0.89919465,121.4589831,-28.84346956
3.6137,0,-0.408585249,580,-0.301655844,-0.923250251,-1.210499604,-0.080373614,-0.315035214,1.415138106,-0.403747786,-0.746599001,122.1837786,-28.79438583
3.5415,4,-0.294468973,581,-0.234230504,-1.108019172,-1.030928917,-0.210526753,-0.292399982,-0.903899152,-0.504885114,1.356678937,127.0986081,-29.34023247
4.8335,4,-0.324972383,582,-0.30276767,-0.823714538,-1.347669207,0.548335773,-0.373572698,1.601978128,-0.504885114,-0.860788396,127.6755564,-25.85971944
2.0367,0,-0.408585249,583,-0.210849655,-0.776857659,-1.19882088,0.345284449,-0.144678925,-0.722910001,-0.504885114,1.196520443,128.2848651,-24.99888751
6.7498,12,-0.228960909,584,-0.308744867,-0.771310242,-1.222671874,0.139852458,-0.376111459,1.646324413,-0.504885114,-0.900030717,128.922075,-26.07208155
5.4722,0,-0.408585249,585,-0.299836871,-0.802239946,-1.120055791,0.378045264,-0.313277645,1.646324413,-0.504885114,-0.900030717,127.5506598,-25.28744784
12.5178,2,-0.392442525,586,-0.335949118,-0.90445417,-1.037335026,-0.076200342,-0.369062377,1.646324413,-0.504885114,-0.900030717,122.8955322,-27.99804028
20836.3619,485,-0.40623348,587,-0.348555907,-0.913396873,-1.03775953,-0.001268172,-0.378959686,1.478260016,-0.497817355,-0.899374544,120.9773488,-27.87394396
168493.1235,830,-0.408087546,588,-0.348642095,-0.961450394,-0.93657407,-0.044486359,-0.383284869,-0.010086215,-0.504850249,-0.900025208,125.5968054,-27.83491873
159771.0054,1066,-0.407911134,589,-0.348637894,-0.83063123,-1.137704688,0.55519129,-0.377431587,1.236340153,-0.504885114,-0.899937455,126.8351315,-25.09462021
0.2759,0,-0.408585249,590,0.34897489,-0.893849381,-0.966679035,0.043270771,-0.006001491,-0.596954451,-0.504885114,1.085061547,120.6981179,-27.90924809
1.6936,4,-0.169955826,591,0.174741402,-0.893849381,-0.837516011,0.04018166,0.37196881,-0.134669751,-0.504885114,0.675982767,120.7013761,-27.91251833
2.9546,1,-0.374389183,592,-0.274833977,-0.893279571,-1.0739005,-0.014633477,-0.235519151,-0.706897851,-0.504885114,1.182351187,120.6888288,-27.92060781
1.1919,21,1.371555415,593,0.218029623,-0.925680903,-1.188738103,0.360856771,0.862856657,-0.900656946,-0.504885114,1.235073049,118.496341,-26.5965585
2.8098,4,-0.264751955,594,-0.045399844,-0.895014928,-1.210785405,0.05937662,0.529764698,-0.771714387,-0.504885114,1.181245148,117.8515117,-28.05908777
32605.2912,744,-0.406279778,595,-0.348636446,-0.871483489,-0.911184578,-0.189302877,-0.389645929,1.138652999,-0.50311926,-0.89986523,119.1731227,-28.33590086
181292.8288,1365,-0.407824526,596,-0.348631603,-0.860817105,-1.048448008,0.447091305,-0.380498169,0.719961939,-0.503683924,-0.899923995,122.2451399,-25.31198224
4.2211,9,-0.193162426,597,-0.228255992,-0.814113393,-1.112334084,0.205853388,-0.174778207,-0.919361962,-0.504885114,1.291420446,120.21878,-26.59474414
27949.4641,1018,-0.404905238,598,-0.348609126,-0.874823885,-0.936919259,-0.093561888,-0.385267524,1.37463152,-0.501307974,-0.899831963,117.0502834,-28.56515961
13579.6579,523,-0.404694012,599,-0.348624756,-0.918922301,-1.110948063,0.114832645,-0.386546116,1.304602517,-0.494383948,-0.899065889,117.9400588,-27.31078608
2.5377,7,-0.129888049,600,-0.190614604,-0.936442484,-1.361703542,0.234154507,0.111639291,-0.95527438,-0.472628796,1.384530116,117.8980237,-27.42331498
100184.8079,1080,-0.407496077,601,-0.348620312,-0.890863264,-1.058888646,0.511446146,-0.386577876,1.049017881,-0.503273337,-0.899750554,118.8640327,-25.14005197
0.4255,1,-0.17113355,602,0.127292904,-0.925680903,-1.243443332,0.37441044,0.488460328,-1.048825953,-0.504885114,1.287130908,118.4991824,-26.59172924
45046.0922,814,-0.406759496,603,-0.348638183,-0.991344585,-1.100771057,0.345286545,-0.386218872,1.527125075,-0.50407386,-0.900018194,116.2997643,-26.75183303
0.2883,0,-0.408585249,604,-0.261026848,-0.814853391,-1.115803591,0.218714302,-0.366430337,-1.048825953,-0.504885114,0.143979769,120.2666583,-26.60146048
2.1225,3,-0.265778609,605,-0.317981621,-0.91132952,-0.492832842,0.349418186,-0.385595897,0.787967422,-0.504885114,-0.900030717,118.6736306,-26.12515357
13855.3084,345,-0.40606944,606,-0.348592547,-0.920034779,-1.034195434,-0.068690512,-0.384202751,1.475959331,-0.500329185,-0.899002674,117.9764438,-28.23808832
100.7647,102,-0.306310929,607,-0.340217818,-0.807893188,-1.102002196,0.417925357,-0.342537378,1.015289472,-0.504885114,-0.3472998,130.9696563,-25.206096
2.5165,36,1.03678933,608,-0.135347533,-0.80558111,-1.039245937,0.383677228,-0.307074978,-0.851215295,-0.504885114,1.310058645,131.0673682,-25.35068167
16.2779,0,-0.408585249,609,-0.323671507,-0.911668798,-1.138647244,0.262557735,-0.368759731,1.646324413,-0.504885114,-0.900030717,132.568771,-25.11754269
28.7808,14,-0.359437909,610,-0.335775193,-1.079361992,-1.152214389,0.303990013,-0.368331664,-0.973452846,-0.504885114,1.269301683,134.5779901,-25.57313355
37488.9696,1045,-0.405768893,611,-0.348639105,-1.068707925,-1.100239128,0.349291116,-0.388588446,1.575295072,-0.504865105,-0.896940305,134.4972408,-25.28432721
50096.6088,399,-0.407780539,612,-0.348644276,-1.139331406,-0.970866347,0.45268458,-0.38625918,0.263307732,-0.504885114,-0.900030717,136.9224612,-25.01151994
0.8915,71,7.638004272,613,0.061694543,-0.808430161,-0.997946851,0.396746033,0.346246061,-0.395356943,-0.504885114,0.906666582,130.9832935,-25.23893279
0.6077,10,1.254006457,614,0.284900059,-0.808430161,-1.054454208,0.396746033,1.053816043,-0.826800297,-0.504885114,1.288453652,130.9899857,-25.24612268
0.8534,63,7.050108182,615,0.244107794,-0.808430161,-0.98728659,0.396746033,0.884297053,0.167978606,-0.504885114,0.40816724,130.9902867,-25.23949775
87474.9608,1468,-0.406889674,616,-0.348634127,-0.824677323,-1.055851156,0.339736203,-0.382965039,1.563871886,-0.504885114,-0.899577094,131.1084608,-25.07052662
36.8818,42,-0.293528519,617,-0.330260036,-0.742172589,-1.035462101,0.333274207,-0.352400032,-0.898360244,-0.504885114,1.329068696,129.0958119,-24.87218168
9777.1413,757,-0.400762511,618,-0.348621427,-0.766163002,-0.997816105,0.348226341,-0.392090997,1.553141045,-0.504885114,-0.89692173,133.4503309,-23.36722808
0.8677,0,-0.408585249,619,0.079995054,-0.819282325,-1.01121792,0.378444988,0.717829437,0.85299888,-0.504885114,-0.199557002,133.8014582,-23.85813864
5.5884,33,0.188039551,620,-0.243222981,-0.801923969,-1.091036463,0.365235343,-0.31747517,-0.468126603,-0.504885114,0.63183841,133.9306736,-23.76845178
13.2761,6,-0.362923181,621,-0.257231568,-0.906064223,-1.024158006,0.307949796,-0.290658901,-0.783175962,-0.504885114,1.249850191,134.3823923,-24.12703975
1233.8686,37,-0.405555493,622,-0.348540791,-0.876687083,-0.943798747,0.331613913,-0.39031942,1.639882045,-0.504885114,-0.894329822,134.4355939,-24.00724479
3.8542,9,-0.172655282,623,-0.253905788,-1.014493115,-0.982745454,0.284681809,-0.313595176,-0.881332718,-0.504885114,1.299444792,134.0751169,-24.68021692
7.0143,5,-0.336564023,624,-0.300577914,-0.801390774,-0.928516625,0.508411455,-0.279897968,-0.912369337,-0.504885114,1.250890502,134.9278188,-22.9913426
3.8271,3,-0.329385047,625,-0.274462192,-0.779369994,-0.799758929,0.36924577,-0.350151386,1.459046143,-0.504885114,-0.900030717,134.4564356,-22.80300687
28.2769,3,-0.397866002,626,-0.319094135,-0.742543758,-0.513044776,0.431272578,-0.377933811,-1.012414891,-0.504885114,1.442490573,135.2469289,-21.66428861
0.2253,0,-0.408585249,627,-0.074871268,-0.774733814,-0.818792211,0.473902198,-0.340129503,0.870001155,-0.504885114,-0.213057144,135.111685,-21.98004061
1750.001,106,-0.402465376,628,-0.348554888,-0.701349233,-0.888520719,0.374830592,-0.389414814,1.646324413,-0.504885114,-0.900030717,134.5983188,-21.73863996
15095.9103,326,-0.406403358,629,-0.348633889,-0.792061328,-0.716275736,0.514865779,-0.389424543,1.53353383,-0.504885114,-0.899620794,135.6376245,-21.92743873
2624.214,52,-0.406583181,630,-0.348116776,-0.786967699,-0.741525339,0.413081309,-0.388978807,1.602300851,-0.504885114,-0.899345262,134.7942474,-22.14372762
0.6066,4,0.257657401,631,-0.271575414,-0.751578917,-0.689380333,0.281926072,-0.389325603,1.646324413,-0.504885114,-0.900030717,134.6131258,-22.03710079
67455.8399,1052,-0.407009558,632,-0.34863395,-0.884516364,-0.8263349,0.507594349,-0.389573702,1.592981463,-0.504885114,-0.899785549,136.3217174,-22.99003116
31516.6705,1154,-0.404885772,633,-0.348577409,-0.942758294,-0.941478933,0.37114795,-0.388035729,1.567815867,-0.504426551,-0.898454836,134.6038207,-24.15076536
142011.3404,1318,-0.407647542,634,-0.348638335,-0.468683885,-0.894502914,0.877480408,-0.384232763,1.581694414,-0.504874726,-0.899730972,130.4407145,-20.55802373
8.2144,8,-0.310186634,635,-0.298512699,-0.773386088,-1.125444051,0.788978303,-0.37355627,-1.021376784,-0.504885114,1.460635669,130.5638729,-22.64922852
8.2003,15,-0.223770612,636,-0.236763988,-0.796407365,-1.168987472,0.80959636,-0.277671045,-0.98910795,-0.504885114,1.432080764,129.3854275,-23.27301554
692.5269,67,-0.398810334,637,-0.348416024,-0.743670381,-1.0815753,0.614137999,-0.391228924,1.646324413,-0.504885114,-0.900030717,131.2596518,-23.26782207
4.739,2,-0.365945157,638,-0.17781742,-0.798432595,-1.053043326,0.613953058,-0.275396894,-0.632072997,-0.504885114,1.116138179,131.913136,-23.20478054
5.8117,6,-0.304275979,639,-0.314128874,-0.763438826,-0.892955594,0.289122338,-0.373546168,1.60874078,-0.504885114,-0.866772712,131.8623208,-23.45247063
4.2355,0,-0.408585249,640,-0.315339648,-0.81067826,-0.957272043,0.360145388,-0.38006981,1.595013491,-0.504885114,-0.854625343,133.0910234,-24.12421553
6.9433,2,-0.379482172,641,-0.304759865,-0.753057231,-1.093408327,0.68157613,-0.361172291,1.646324413,-0.504885114,-0.900030717,131.2697495,-23.25614935
2848.6183,235,-0.400250195,642,-0.348575616,-0.738508458,-0.987374526,0.371478837,-0.389156092,1.642465527,-0.504885114,-0.900030717,131.643009,-23.50171607
2326.1983,107,-0.40393783,643,-0.348484161,-0.769651667,-1.089656583,0.633084348,-0.385766117,1.645645047,-0.504885114,-0.89947643,131.6954315,-23.18843877
28754.6795,453,-0.406993537,644,-0.348638053,-0.769963517,-1.075543001,0.54348129,-0.380877398,1.639102291,-0.504885114,-0.899874634,130.14346,-23.58802866
15970.5215,1136,-0.401398474,645,-0.348586167,-0.756033949,-0.936834589,0.334236237,-0.386438865,1.584119923,-0.504885114,-0.898572744,132.3093083,-23.66307912
13.3095,16,-0.287125302,646,-0.249038559,-0.771413492,-1.000001302,0.447317748,-0.302852794,-0.993847282,-0.504885114,1.38981886,132.7960156,-23.93800575
6.9813,3,-0.365168251,647,-0.286214638,-0.734113435,-0.93315741,0.173425735,-0.365858534,-0.996563127,-0.504885114,1.4386779,132.2726316,-24.08504961
10.3293,8,-0.33033352,648,-0.199506191,-0.637640673,-1.048047966,0.552618232,-0.280727386,-1.04530451,-0.504885114,1.481809471,131.7928683,-22.25583268
22110.6202,158,-0.40786326,649,-0.348638806,-0.657069762,-1.016016402,0.763029087,-0.377596136,1.639050055,-0.504885114,-0.899670962,131.3743943,-21.64166686
13.7451,7,-0.357130557,650,-0.317550806,-0.644792397,-0.877269893,0.748402624,-0.358857149,-1.026829961,-0.504885114,1.371297933,132.6191183,-21.26318214
26.6195,2,-0.400994145,651,-0.330838744,-0.684379961,-1.03066786,0.477395443,-0.386252145,-0.957577533,-0.504885114,1.394238007,132.1994258,-22.26173102
5.0806,2,-0.368812113,652,-0.253414761,-0.731567097,-0.913611376,0.552541678,-0.36732799,-0.965873692,-0.504885114,1.340203628,132.7623675,-22.54342222
64.7328,14,-0.386733889,653,-0.344124613,-0.692042474,-0.83213869,0.587335003,-0.379337631,-0.846060021,-0.504885114,-0.897016319,133.4139566,-22.13380965
1.7664,5,-0.122591992,654,-0.232714588,-0.698509177,-0.836829787,0.500802754,-0.35160312,1.646324413,-0.504885114,-0.900030717,133.4310819,-22.21231205
0.1869,2,0.672588619,655,-0.179801285,-0.69506439,-0.851838203,0.484356675,-0.361552452,-0.671792109,-0.504885114,-0.900030717,133.2659797,-22.12362341
2.667,0,-0.408585249,656,-0.281517945,-0.646368913,-0.694836151,0.52962169,-0.368979167,1.638829383,-0.504885114,-0.900030717,133.7264945,-21.74427988
49609.3293,935,-0.406681003,657,-0.348618323,-0.690806722,-0.847620142,0.568010482,-0.390008455,1.534826261,-0.504256251,-0.898570989,133.1253728,-22.00798237
115005.6995,1228,-0.407506417,658,-0.348638475,-0.192904183,-0.495453627,1.050471978,-0.383654794,1.315390243,-0.504829956,-0.899825416,133.8608567,-18.12515072
79907.8275,1008,-0.407310731,659,-0.348635751,-0.393935221,-0.69280661,0.991423261,-0.385588877,1.481801151,-0.504811299,-0.899175394,136.575334,-19.09003374
107784.4629,1039,-0.407611305,660,-0.348630102,-0.648237313,-0.766264029,0.76936187,-0.388030044,1.20413615,-0.504688708,-0.899832479,135.2167959,-20.62820124
443.1496,141,-0.376438016,661,-0.345846474,-0.646974821,-0.814859625,0.705007867,-0.386469908,1.57738373,-0.504885114,-0.839058051,134.3248591,-21.01985472
1.1999,0,-0.408585249,662,-0.071617951,-0.652691496,-0.822446999,0.713315662,-0.254808974,-0.448620092,-0.504885114,0.924590894,135.5865163,-20.6402517
0.9976,2,-0.206027715,663,-0.06155511,-0.615343193,-0.800002806,0.817442617,-0.31846276,-0.743242866,-0.504885114,1.211894518,135.2504963,-20.462286
9.9926,3,-0.378252093,664,-0.26324709,-0.726393428,-0.640296898,0.7074494,-0.342771494,-0.998533678,-0.504885114,1.440421654,137.8373684,-20.98173145
6.1761,5,-0.326789539,665,-0.317038304,-0.687212925,-0.745302279,0.67942458,-0.371507828,1.610358687,-0.504885114,-0.900030717,134.6764439,-21.0502259
6.6182,3,-0.362786226,666,-0.33404785,-0.630061067,-0.800960523,0.594961321,-0.389387495,1.646324413,-0.504885114,-0.900030717,133.9992031,-21.48329472
2.996,10,-0.071349942,667,-0.160222867,-0.07306803,-0.195112068,1.084107725,-0.333278606,-0.882852135,-0.504885114,1.326070878,133.5437196,-17.55514048
7.4509,7,-0.313663846,668,-0.264543601,1.02572613,0.193701374,1.187032032,-0.289421641,-0.91076949,-0.504885114,1.362758544,132.8674332,-14.5266248
2.744,6,-0.187661712,669,-0.010933324,0.953646671,0.363672976,1.273850565,-0.256484156,-0.714546326,-0.504885114,0.950634031,133.1150863,-14.55800479
46221.214,2166,-0.403850555,670,-0.348623586,1.22520265,0.539488489,1.088524676,-0.374172804,1.433834073,-0.504847098,-0.899782051,133.6168479,-13.93891742
1.6155,71,4.031857064,671,-0.276912945,1.17186206,0.399669488,1.055777595,-0.356495223,1.646324413,-0.504885114,-0.900030717,132.8299895,-14.26762949
6.0984,13,-0.193206777,672,-0.274279656,0.74887871,0.949004871,0.968694197,-0.375225915,-0.959611119,-0.504885114,1.330767237,133.2928505,-14.96146396
46661.0641,1274,-0.405826644,673,-0.348628197,0.516260021,0.255611217,1.114797785,-0.385560553,1.39283314,-0.503219259,-0.899347883,133.2765678,-15.86155597
3.7501,11,-0.112221772,674,-0.276349849,1.189353622,0.361664196,1.263736353,-0.323216971,-0.704073979,-0.504885114,1.179852324,134.3333183,-13.66986123
10.1435,12,-0.289057633,675,-0.31683673,1.201220049,0.760167589,1.172293343,-0.35605269,-1.019920766,-0.504885114,1.459347229,134.3061515,-13.65533484
0.2735,1,-0.039167706,676,-0.316604999,0.85685717,0.441237632,0.953651194,-0.177755999,-1.048825953,-0.504885114,1.484925619,133.0764,-14.92035451
35.3806,147,0.011199819,677,-0.333740723,0.863553536,0.776497302,0.919763974,-0.343654736,-1.009082441,-0.504885114,0.887168622,133.0772366,-14.92685713
